Number of nodes: 43
Number of edges: 659
Number of CESs: 456
Number of events: 4427
Number of uncovered edges: 0
Coverage: 100.0
Number of coverage	Edge
2	access as a teacher, turn editing on, select the editable schedule, update the hours of the class, update the hours of the class, submit the class schedule
4	access as a teacher, turn editing on, open student attendance records, open class records, select the existing schedule, view schedule
3	access as a teacher, turn editing on, open student attendance records, open class records, select the existing class, view class
3	access as a teacher, turn editing on, open student attendance records, select a class-list attendance record, edit attendance status, submit attendance record update
4	access as a teacher, turn editing on, open student attendance records, select an editable student-record, edit attendance status, submit attendance record update
3	log in, access as a teacher, turn editing on, open class records, select the existing schedule, view schedule
3	log in, access as a teacher, turn editing on, open class records, select the existing class, view class
3	log in, access as a teacher, turn editing on, select the deletable class, delete class, confirm deletion
20	log in, access as a teacher, turn editing on, add new class, enter the name of the class, enter the class detail
2	log in, access as a teacher, turn editing on, add new class, enter the name of the class, submit the class
19	log in, access as a teacher, turn editing on, add new class, enter the name of the class, enter the name of the class
19	log in, access as a teacher, turn editing on, add new class, enter the class detail, enter the name of the class
3	log in, access as a teacher, turn editing on, add new class, enter the class detail, submit the class
19	log in, access as a teacher, turn editing on, add new class, enter the class detail, enter the class detail
25	log in, access as a teacher, turn editing on, select the editable class, update the name of the class, update the class detail
25	log in, access as a teacher, turn editing on, select the editable class, update the name of the class, update the name of the class
3	log in, access as a teacher, turn editing on, select the editable class, update the name of the class, submit the class
26	log in, access as a teacher, turn editing on, select the editable class, update the class detail, update the name of the class
25	log in, access as a teacher, turn editing on, select the editable class, update the class detail, update the class detail
2	log in, access as a teacher, turn editing on, select the editable class, update the class detail, submit the class
33	log in, access as a teacher, turn editing on, select the editable class, assign schedule, select the editable schedule
33	log in, access as a teacher, turn editing on, select the editable class, assign schedule, add new schedule
19	log in, access as a teacher, turn editing on, add new schedule, enter the days of the class, enter the hours of the class
3	log in, access as a teacher, turn editing on, add new schedule, enter the days of the class, submit the class schedule
19	log in, access as a teacher, turn editing on, add new schedule, enter the days of the class, enter the days of the class
19	log in, access as a teacher, turn editing on, add new schedule, enter the hours of the class, enter the days of the class
3	log in, access as a teacher, turn editing on, add new schedule, enter the hours of the class, submit the class schedule
19	log in, access as a teacher, turn editing on, add new schedule, enter the hours of the class, enter the hours of the class
19	log in, access as a teacher, turn editing on, select the editable schedule, update the days of the class, update the days of the class
3	log in, access as a teacher, turn editing on, select the editable schedule, update the days of the class, submit the class schedule
19	log in, access as a teacher, turn editing on, select the editable schedule, update the hours of the class, update the hours of the class
2	log in, access as a teacher, turn editing on, select the editable schedule, update the hours of the class, submit the class schedule
4	log in, access as a teacher, turn editing on, open student attendance records, open class records, select the existing schedule
3	log in, access as a teacher, turn editing on, open student attendance records, open class records, select the existing class
3	log in, access as a teacher, turn editing on, open student attendance records, select a class-list attendance record, edit attendance status
3	log in, access as a teacher, turn editing on, open student attendance records, select a class-list attendance record, trace attendance activity of the class
4	log in, access as a teacher, turn editing on, open student attendance records, select an editable student-record, edit attendance status
1	delete class, confirm deletion, select the deletable class, delete class, confirm deletion, select the deletable class
2	select the deletable class, delete class, confirm deletion, select the deletable class, delete class, confirm deletion
1	confirm deletion, select the deletable class, delete class, confirm deletion, select the deletable class, delete class
2	turn editing on, select the deletable class, delete class, confirm deletion, select the deletable class, delete class
1	add new class, enter the name of the class, enter the class detail, enter the name of the class, enter the class detail, enter the name of the class
1	add new class, enter the name of the class, enter the class detail, enter the name of the class, enter the class detail, submit the class
2	add new class, enter the name of the class, enter the class detail, enter the name of the class, enter the class detail, enter the class detail
1	add new class, enter the name of the class, enter the class detail, enter the name of the class, enter the name of the class, enter the class detail
1	add new class, enter the name of the class, enter the class detail, enter the name of the class, enter the name of the class, submit the class
1	add new class, enter the name of the class, enter the class detail, enter the name of the class, enter the name of the class, enter the name of the class
1	add new class, enter the name of the class, enter the class detail, enter the class detail, enter the name of the class, enter the class detail
1	add new class, enter the name of the class, enter the class detail, enter the class detail, enter the name of the class, submit the class
1	add new class, enter the name of the class, enter the class detail, enter the class detail, enter the name of the class, enter the name of the class
1	add new class, enter the name of the class, enter the class detail, enter the class detail, enter the class detail, enter the name of the class
1	add new class, enter the name of the class, enter the class detail, enter the class detail, enter the class detail, submit the class
2	add new class, enter the name of the class, enter the class detail, enter the class detail, enter the class detail, enter the class detail
1	add new class, enter the name of the class, enter the name of the class, enter the class detail, enter the name of the class, enter the class detail
1	add new class, enter the name of the class, enter the name of the class, enter the class detail, enter the name of the class, submit the class
1	add new class, enter the name of the class, enter the name of the class, enter the class detail, enter the name of the class, enter the name of the class
1	add new class, enter the name of the class, enter the name of the class, enter the class detail, enter the class detail, enter the name of the class
1	add new class, enter the name of the class, enter the name of the class, enter the class detail, enter the class detail, submit the class
2	add new class, enter the name of the class, enter the name of the class, enter the class detail, enter the class detail, enter the class detail
1	add new class, enter the name of the class, enter the name of the class, enter the name of the class, enter the class detail, enter the name of the class
1	add new class, enter the name of the class, enter the name of the class, enter the name of the class, enter the class detail, submit the class
2	add new class, enter the name of the class, enter the name of the class, enter the name of the class, enter the class detail, enter the class detail
1	add new class, enter the name of the class, enter the name of the class, enter the name of the class, enter the name of the class, enter the class detail
1	add new class, enter the name of the class, enter the name of the class, enter the name of the class, enter the name of the class, submit the class
1	add new class, enter the name of the class, enter the name of the class, enter the name of the class, enter the name of the class, enter the name of the class
1	enter the name of the class, enter the class detail, enter the name of the class, enter the class detail, enter the name of the class, enter the class detail
1	enter the name of the class, enter the class detail, enter the name of the class, enter the class detail, enter the name of the class, submit the class
1	enter the name of the class, enter the class detail, enter the name of the class, enter the class detail, enter the name of the class, enter the name of the class
1	enter the name of the class, enter the class detail, enter the name of the class, enter the class detail, enter the class detail, enter the name of the class
1	enter the name of the class, enter the class detail, enter the name of the class, enter the class detail, enter the class detail, submit the class
2	enter the name of the class, enter the class detail, enter the name of the class, enter the class detail, enter the class detail, enter the class detail
1	enter the name of the class, enter the class detail, enter the name of the class, enter the name of the class, enter the class detail, enter the name of the class
1	enter the name of the class, enter the class detail, enter the name of the class, enter the name of the class, enter the class detail, submit the class
1	enter the name of the class, enter the class detail, enter the name of the class, enter the name of the class, enter the class detail, enter the class detail
1	enter the name of the class, enter the class detail, enter the name of the class, enter the name of the class, enter the name of the class, enter the class detail
1	enter the name of the class, enter the class detail, enter the name of the class, enter the name of the class, enter the name of the class, submit the class
1	enter the name of the class, enter the class detail, enter the name of the class, enter the name of the class, enter the name of the class, enter the name of the class
1	enter the name of the class, enter the class detail, enter the class detail, enter the name of the class, enter the class detail, enter the name of the class
1	enter the name of the class, enter the class detail, enter the class detail, enter the name of the class, enter the class detail, submit the class
1	enter the name of the class, enter the class detail, enter the class detail, enter the name of the class, enter the class detail, enter the class detail
1	enter the name of the class, enter the class detail, enter the class detail, enter the name of the class, enter the name of the class, enter the class detail
1	enter the name of the class, enter the class detail, enter the class detail, enter the name of the class, enter the name of the class, submit the class
1	enter the name of the class, enter the class detail, enter the class detail, enter the name of the class, enter the name of the class, enter the name of the class
1	enter the name of the class, enter the class detail, enter the class detail, enter the class detail, enter the name of the class, enter the class detail
1	enter the name of the class, enter the class detail, enter the class detail, enter the class detail, enter the name of the class, submit the class
1	enter the name of the class, enter the class detail, enter the class detail, enter the class detail, enter the name of the class, enter the name of the class
1	enter the name of the class, enter the class detail, enter the class detail, enter the class detail, enter the class detail, enter the name of the class
1	enter the name of the class, enter the class detail, enter the class detail, enter the class detail, enter the class detail, submit the class
8	enter the name of the class, enter the class detail, enter the class detail, enter the class detail, enter the class detail, enter the class detail
1	add new class, enter the class detail, enter the name of the class, enter the class detail, enter the name of the class, enter the class detail
1	add new class, enter the class detail, enter the name of the class, enter the class detail, enter the name of the class, submit the class
1	add new class, enter the class detail, enter the name of the class, enter the class detail, enter the name of the class, enter the name of the class
1	add new class, enter the class detail, enter the name of the class, enter the class detail, enter the class detail, enter the name of the class
1	add new class, enter the class detail, enter the name of the class, enter the class detail, enter the class detail, submit the class
2	add new class, enter the class detail, enter the name of the class, enter the class detail, enter the class detail, enter the class detail
1	add new class, enter the class detail, enter the name of the class, enter the name of the class, enter the class detail, enter the name of the class
1	add new class, enter the class detail, enter the name of the class, enter the name of the class, enter the class detail, submit the class
2	add new class, enter the class detail, enter the name of the class, enter the name of the class, enter the class detail, enter the class detail
1	add new class, enter the class detail, enter the name of the class, enter the name of the class, enter the name of the class, enter the class detail
1	add new class, enter the class detail, enter the name of the class, enter the name of the class, enter the name of the class, submit the class
1	add new class, enter the class detail, enter the name of the class, enter the name of the class, enter the name of the class, enter the name of the class
1	add new class, enter the class detail, enter the class detail, enter the name of the class, enter the class detail, enter the name of the class
1	add new class, enter the class detail, enter the class detail, enter the name of the class, enter the class detail, submit the class
2	add new class, enter the class detail, enter the class detail, enter the name of the class, enter the class detail, enter the class detail
1	add new class, enter the class detail, enter the class detail, enter the name of the class, enter the name of the class, enter the class detail
1	add new class, enter the class detail, enter the class detail, enter the name of the class, enter the name of the class, submit the class
1	add new class, enter the class detail, enter the class detail, enter the name of the class, enter the name of the class, enter the name of the class
1	add new class, enter the class detail, enter the class detail, enter the class detail, enter the name of the class, enter the class detail
1	add new class, enter the class detail, enter the class detail, enter the class detail, enter the name of the class, submit the class
1	add new class, enter the class detail, enter the class detail, enter the class detail, enter the name of the class, enter the name of the class
1	add new class, enter the class detail, enter the class detail, enter the class detail, enter the class detail, enter the name of the class
1	add new class, enter the class detail, enter the class detail, enter the class detail, enter the class detail, submit the class
1	add new class, enter the class detail, enter the class detail, enter the class detail, enter the class detail, enter the class detail
1	enter the class detail, enter the name of the class, enter the class detail, enter the name of the class, enter the class detail, enter the name of the class
1	enter the class detail, enter the name of the class, enter the class detail, enter the name of the class, enter the class detail, submit the class
1	enter the class detail, enter the name of the class, enter the class detail, enter the name of the class, enter the class detail, enter the class detail
1	enter the class detail, enter the name of the class, enter the class detail, enter the name of the class, enter the name of the class, enter the class detail
1	enter the class detail, enter the name of the class, enter the class detail, enter the name of the class, enter the name of the class, submit the class
1	enter the class detail, enter the name of the class, enter the class detail, enter the name of the class, enter the name of the class, enter the name of the class
1	enter the class detail, enter the name of the class, enter the class detail, enter the class detail, enter the name of the class, enter the class detail
1	enter the class detail, enter the name of the class, enter the class detail, enter the class detail, enter the name of the class, submit the class
1	enter the class detail, enter the name of the class, enter the class detail, enter the class detail, enter the name of the class, enter the name of the class
1	enter the class detail, enter the name of the class, enter the class detail, enter the class detail, enter the class detail, enter the name of the class
1	enter the class detail, enter the name of the class, enter the class detail, enter the class detail, enter the class detail, submit the class
4	enter the class detail, enter the name of the class, enter the class detail, enter the class detail, enter the class detail, enter the class detail
1	enter the class detail, enter the name of the class, enter the name of the class, enter the class detail, enter the name of the class, enter the class detail
1	enter the class detail, enter the name of the class, enter the name of the class, enter the class detail, enter the name of the class, submit the class
1	enter the class detail, enter the name of the class, enter the name of the class, enter the class detail, enter the name of the class, enter the name of the class
1	enter the class detail, enter the name of the class, enter the name of the class, enter the class detail, enter the class detail, enter the name of the class
1	enter the class detail, enter the name of the class, enter the name of the class, enter the class detail, enter the class detail, submit the class
2	enter the class detail, enter the name of the class, enter the name of the class, enter the class detail, enter the class detail, enter the class detail
1	enter the class detail, enter the name of the class, enter the name of the class, enter the name of the class, enter the class detail, enter the name of the class
1	enter the class detail, enter the name of the class, enter the name of the class, enter the name of the class, enter the class detail, submit the class
1	enter the class detail, enter the name of the class, enter the name of the class, enter the name of the class, enter the class detail, enter the class detail
1	enter the class detail, enter the name of the class, enter the name of the class, enter the name of the class, enter the name of the class, enter the class detail
1	enter the class detail, enter the name of the class, enter the name of the class, enter the name of the class, enter the name of the class, submit the class
1	enter the class detail, enter the name of the class, enter the name of the class, enter the name of the class, enter the name of the class, enter the name of the class
1	enter the name of the class, enter the name of the class, enter the class detail, enter the name of the class, enter the class detail, enter the name of the class
1	enter the name of the class, enter the name of the class, enter the class detail, enter the name of the class, enter the class detail, submit the class
1	enter the name of the class, enter the name of the class, enter the class detail, enter the name of the class, enter the class detail, enter the class detail
1	enter the name of the class, enter the name of the class, enter the class detail, enter the name of the class, enter the name of the class, enter the class detail
1	enter the name of the class, enter the name of the class, enter the class detail, enter the name of the class, enter the name of the class, submit the class
1	enter the name of the class, enter the name of the class, enter the class detail, enter the name of the class, enter the name of the class, enter the name of the class
1	enter the name of the class, enter the name of the class, enter the class detail, enter the class detail, enter the name of the class, enter the class detail
1	enter the name of the class, enter the name of the class, enter the class detail, enter the class detail, enter the name of the class, submit the class
1	enter the name of the class, enter the name of the class, enter the class detail, enter the class detail, enter the name of the class, enter the name of the class
1	enter the name of the class, enter the name of the class, enter the class detail, enter the class detail, enter the class detail, enter the name of the class
1	enter the name of the class, enter the name of the class, enter the class detail, enter the class detail, enter the class detail, submit the class
4	enter the name of the class, enter the name of the class, enter the class detail, enter the class detail, enter the class detail, enter the class detail
1	enter the name of the class, enter the name of the class, enter the name of the class, enter the class detail, enter the name of the class, enter the class detail
1	enter the name of the class, enter the name of the class, enter the name of the class, enter the class detail, enter the name of the class, submit the class
1	enter the name of the class, enter the name of the class, enter the name of the class, enter the class detail, enter the name of the class, enter the name of the class
1	enter the name of the class, enter the name of the class, enter the name of the class, enter the class detail, enter the class detail, enter the name of the class
1	enter the name of the class, enter the name of the class, enter the name of the class, enter the class detail, enter the class detail, submit the class
2	enter the name of the class, enter the name of the class, enter the name of the class, enter the class detail, enter the class detail, enter the class detail
1	enter the name of the class, enter the name of the class, enter the name of the class, enter the name of the class, enter the class detail, enter the name of the class
1	enter the name of the class, enter the name of the class, enter the name of the class, enter the name of the class, enter the class detail, submit the class
1	enter the name of the class, enter the name of the class, enter the name of the class, enter the name of the class, enter the class detail, enter the class detail
1	enter the name of the class, enter the name of the class, enter the name of the class, enter the name of the class, enter the name of the class, enter the class detail
1	enter the name of the class, enter the name of the class, enter the name of the class, enter the name of the class, enter the name of the class, submit the class
1	enter the name of the class, enter the name of the class, enter the name of the class, enter the name of the class, enter the name of the class, enter the name of the class
1	enter the class detail, enter the class detail, enter the name of the class, enter the class detail, enter the name of the class, enter the class detail
1	enter the class detail, enter the class detail, enter the name of the class, enter the class detail, enter the name of the class, submit the class
1	enter the class detail, enter the class detail, enter the name of the class, enter the class detail, enter the name of the class, enter the name of the class
1	enter the class detail, enter the class detail, enter the name of the class, enter the class detail, enter the class detail, enter the name of the class
1	enter the class detail, enter the class detail, enter the name of the class, enter the class detail, enter the class detail, submit the class
2	enter the class detail, enter the class detail, enter the name of the class, enter the class detail, enter the class detail, enter the class detail
1	enter the class detail, enter the class detail, enter the name of the class, enter the name of the class, enter the class detail, enter the name of the class
1	enter the class detail, enter the class detail, enter the name of the class, enter the name of the class, enter the class detail, submit the class
1	enter the class detail, enter the class detail, enter the name of the class, enter the name of the class, enter the class detail, enter the class detail
1	enter the class detail, enter the class detail, enter the name of the class, enter the name of the class, enter the name of the class, enter the class detail
1	enter the class detail, enter the class detail, enter the name of the class, enter the name of the class, enter the name of the class, submit the class
1	enter the class detail, enter the class detail, enter the name of the class, enter the name of the class, enter the name of the class, enter the name of the class
1	enter the class detail, enter the class detail, enter the class detail, enter the name of the class, enter the class detail, enter the name of the class
1	enter the class detail, enter the class detail, enter the class detail, enter the name of the class, enter the class detail, submit the class
1	enter the class detail, enter the class detail, enter the class detail, enter the name of the class, enter the class detail, enter the class detail
1	enter the class detail, enter the class detail, enter the class detail, enter the name of the class, enter the name of the class, enter the class detail
1	enter the class detail, enter the class detail, enter the class detail, enter the name of the class, enter the name of the class, submit the class
1	enter the class detail, enter the class detail, enter the class detail, enter the name of the class, enter the name of the class, enter the name of the class
1	enter the class detail, enter the class detail, enter the class detail, enter the class detail, enter the name of the class, enter the class detail
1	enter the class detail, enter the class detail, enter the class detail, enter the class detail, enter the name of the class, submit the class
1	enter the class detail, enter the class detail, enter the class detail, enter the class detail, enter the name of the class, enter the name of the class
1	enter the class detail, enter the class detail, enter the class detail, enter the class detail, enter the class detail, enter the name of the class
8	enter the class detail, enter the class detail, enter the class detail, enter the class detail, enter the class detail, submit the class
8	enter the class detail, enter the class detail, enter the class detail, enter the class detail, enter the class detail, enter the class detail
4	turn editing on, add new class, enter the name of the class, enter the class detail, enter the name of the class, enter the class detail
1	turn editing on, add new class, enter the name of the class, enter the class detail, enter the name of the class, submit the class
3	turn editing on, add new class, enter the name of the class, enter the class detail, enter the name of the class, enter the name of the class
3	turn editing on, add new class, enter the name of the class, enter the class detail, enter the class detail, enter the name of the class
2	turn editing on, add new class, enter the name of the class, enter the class detail, enter the class detail, submit the class
4	turn editing on, add new class, enter the name of the class, enter the class detail, enter the class detail, enter the class detail
3	turn editing on, add new class, enter the name of the class, enter the name of the class, enter the class detail, enter the name of the class
2	turn editing on, add new class, enter the name of the class, enter the name of the class, enter the class detail, submit the class
4	turn editing on, add new class, enter the name of the class, enter the name of the class, enter the class detail, enter the class detail
4	turn editing on, add new class, enter the name of the class, enter the name of the class, enter the name of the class, enter the class detail
1	turn editing on, add new class, enter the name of the class, enter the name of the class, enter the name of the class, submit the class
3	turn editing on, add new class, enter the name of the class, enter the name of the class, enter the name of the class, enter the name of the class
3	turn editing on, add new class, enter the class detail, enter the name of the class, enter the class detail, enter the name of the class
2	turn editing on, add new class, enter the class detail, enter the name of the class, enter the class detail, submit the class
4	turn editing on, add new class, enter the class detail, enter the name of the class, enter the class detail, enter the class detail
4	turn editing on, add new class, enter the class detail, enter the name of the class, enter the name of the class, enter the class detail
1	turn editing on, add new class, enter the class detail, enter the name of the class, enter the name of the class, submit the class
3	turn editing on, add new class, enter the class detail, enter the name of the class, enter the name of the class, enter the name of the class
4	turn editing on, add new class, enter the class detail, enter the class detail, enter the name of the class, enter the class detail
1	turn editing on, add new class, enter the class detail, enter the class detail, enter the name of the class, submit the class
3	turn editing on, add new class, enter the class detail, enter the class detail, enter the name of the class, enter the name of the class
3	turn editing on, add new class, enter the class detail, enter the class detail, enter the class detail, enter the name of the class
2	turn editing on, add new class, enter the class detail, enter the class detail, enter the class detail, submit the class
3	turn editing on, add new class, enter the class detail, enter the class detail, enter the class detail, enter the class detail
1	update the name of the class, update the class detail, update the name of the class, update the class detail, update the name of the class, update the class detail
2	update the name of the class, update the class detail, update the name of the class, update the class detail, update the name of the class, update the name of the class
1	update the name of the class, update the class detail, update the name of the class, update the class detail, update the name of the class, submit the class
1	update the name of the class, update the class detail, update the name of the class, update the class detail, update the class detail, update the name of the class
1	update the name of the class, update the class detail, update the name of the class, update the class detail, update the class detail, update the class detail
1	update the name of the class, update the class detail, update the name of the class, update the class detail, update the class detail, submit the class
1	update the name of the class, update the class detail, update the name of the class, update the name of the class, update the class detail, update the name of the class
1	update the name of the class, update the class detail, update the name of the class, update the name of the class, update the class detail, update the class detail
1	update the name of the class, update the class detail, update the name of the class, update the name of the class, update the class detail, submit the class
1	update the name of the class, update the class detail, update the name of the class, update the name of the class, update the name of the class, update the class detail
8	update the name of the class, update the class detail, update the name of the class, update the name of the class, update the name of the class, update the name of the class
1	update the name of the class, update the class detail, update the name of the class, update the name of the class, update the name of the class, submit the class
1	update the name of the class, update the class detail, update the class detail, update the name of the class, update the class detail, update the name of the class
1	update the name of the class, update the class detail, update the class detail, update the name of the class, update the class detail, update the class detail
1	update the name of the class, update the class detail, update the class detail, update the name of the class, update the class detail, submit the class
1	update the name of the class, update the class detail, update the class detail, update the name of the class, update the name of the class, update the class detail
4	update the name of the class, update the class detail, update the class detail, update the name of the class, update the name of the class, update the name of the class
1	update the name of the class, update the class detail, update the class detail, update the name of the class, update the name of the class, submit the class
1	update the name of the class, update the class detail, update the class detail, update the class detail, update the name of the class, update the class detail
2	update the name of the class, update the class detail, update the class detail, update the class detail, update the name of the class, update the name of the class
1	update the name of the class, update the class detail, update the class detail, update the class detail, update the name of the class, submit the class
1	update the name of the class, update the class detail, update the class detail, update the class detail, update the class detail, update the name of the class
1	update the name of the class, update the class detail, update the class detail, update the class detail, update the class detail, update the class detail
1	update the name of the class, update the class detail, update the class detail, update the class detail, update the class detail, submit the class
1	update the class detail, update the name of the class, update the class detail, update the name of the class, update the class detail, update the name of the class
1	update the class detail, update the name of the class, update the class detail, update the name of the class, update the class detail, update the class detail
1	update the class detail, update the name of the class, update the class detail, update the name of the class, update the class detail, submit the class
1	update the class detail, update the name of the class, update the class detail, update the name of the class, update the name of the class, update the class detail
4	update the class detail, update the name of the class, update the class detail, update the name of the class, update the name of the class, update the name of the class
1	update the class detail, update the name of the class, update the class detail, update the name of the class, update the name of the class, submit the class
1	update the class detail, update the name of the class, update the class detail, update the class detail, update the name of the class, update the class detail
2	update the class detail, update the name of the class, update the class detail, update the class detail, update the name of the class, update the name of the class
1	update the class detail, update the name of the class, update the class detail, update the class detail, update the name of the class, submit the class
1	update the class detail, update the name of the class, update the class detail, update the class detail, update the class detail, update the name of the class
1	update the class detail, update the name of the class, update the class detail, update the class detail, update the class detail, update the class detail
1	update the class detail, update the name of the class, update the class detail, update the class detail, update the class detail, submit the class
1	update the class detail, update the name of the class, update the name of the class, update the class detail, update the name of the class, update the class detail
2	update the class detail, update the name of the class, update the name of the class, update the class detail, update the name of the class, update the name of the class
1	update the class detail, update the name of the class, update the name of the class, update the class detail, update the name of the class, submit the class
1	update the class detail, update the name of the class, update the name of the class, update the class detail, update the class detail, update the name of the class
1	update the class detail, update the name of the class, update the name of the class, update the class detail, update the class detail, update the class detail
1	update the class detail, update the name of the class, update the name of the class, update the class detail, update the class detail, submit the class
1	update the class detail, update the name of the class, update the name of the class, update the name of the class, update the class detail, update the name of the class
1	update the class detail, update the name of the class, update the name of the class, update the name of the class, update the class detail, update the class detail
1	update the class detail, update the name of the class, update the name of the class, update the name of the class, update the class detail, submit the class
1	update the class detail, update the name of the class, update the name of the class, update the name of the class, update the name of the class, update the class detail
16	update the class detail, update the name of the class, update the name of the class, update the name of the class, update the name of the class, update the name of the class
1	update the class detail, update the name of the class, update the name of the class, update the name of the class, update the name of the class, submit the class
1	update the name of the class, update the name of the class, update the class detail, update the name of the class, update the class detail, update the name of the class
1	update the name of the class, update the name of the class, update the class detail, update the name of the class, update the class detail, update the class detail
1	update the name of the class, update the name of the class, update the class detail, update the name of the class, update the class detail, submit the class
1	update the name of the class, update the name of the class, update the class detail, update the name of the class, update the name of the class, update the class detail
4	update the name of the class, update the name of the class, update the class detail, update the name of the class, update the name of the class, update the name of the class
1	update the name of the class, update the name of the class, update the class detail, update the name of the class, update the name of the class, submit the class
1	update the name of the class, update the name of the class, update the class detail, update the class detail, update the name of the class, update the class detail
2	update the name of the class, update the name of the class, update the class detail, update the class detail, update the name of the class, update the name of the class
1	update the name of the class, update the name of the class, update the class detail, update the class detail, update the name of the class, submit the class
1	update the name of the class, update the name of the class, update the class detail, update the class detail, update the class detail, update the name of the class
1	update the name of the class, update the name of the class, update the class detail, update the class detail, update the class detail, update the class detail
1	update the name of the class, update the name of the class, update the class detail, update the class detail, update the class detail, submit the class
1	update the name of the class, update the name of the class, update the name of the class, update the class detail, update the name of the class, update the class detail
2	update the name of the class, update the name of the class, update the name of the class, update the class detail, update the name of the class, update the name of the class
1	update the name of the class, update the name of the class, update the name of the class, update the class detail, update the name of the class, submit the class
1	update the name of the class, update the name of the class, update the name of the class, update the class detail, update the class detail, update the name of the class
1	update the name of the class, update the name of the class, update the name of the class, update the class detail, update the class detail, update the class detail
1	update the name of the class, update the name of the class, update the name of the class, update the class detail, update the class detail, submit the class
1	update the name of the class, update the name of the class, update the name of the class, update the name of the class, update the class detail, update the name of the class
1	update the name of the class, update the name of the class, update the name of the class, update the name of the class, update the class detail, update the class detail
1	update the name of the class, update the name of the class, update the name of the class, update the name of the class, update the class detail, submit the class
1	update the name of the class, update the name of the class, update the name of the class, update the name of the class, update the name of the class, update the class detail
16	update the name of the class, update the name of the class, update the name of the class, update the name of the class, update the name of the class, update the name of the class
